user_id,days_passed_last_trip,days_passed_last_dropoff_trip,days_passed_last_failed_trip,days_passed_last_rider_cancel_trip,days_passed_last_driver_cancel_trip,numbers_of_dropoff_trips_last9m,numbers_of_failed_trips_last9m,numbers_of_trips_canceled_by_rider_last9m,numbers_of_trips_canceled_by_driver_last9m,numbers_of_trips_charged_cancelation_fee_last9m,total_spending_last9m,total_cancelation_fee_last9m,total_distance_last9m,total_duration_last9m,avg_distance_last9m,avg_duration_last9m,avg_rider_score_last9m,is_last_trip_dropoff,is_last_trip_failed,is_last_trip_canceled_by_rider,is_last_trip_canceled_by_driver,label
2c93d1025a44e57c20bdc2219c0e2016,115,299.0,0.0,115.0,0.0,7,0,1,0,0,20822.0,0.0,54758.0,4603.0,6188.0,253.5,5.0,0,0,1,0,1
2ca7077f2fa5233904198635ad5cf6fe,94,94.0,120.0,0.0,0.0,18,1,0,0,0,86469.0,0.0,260260.0,10510.0,11970.0,464.0,4.611111111111111,1,0,0,0,0
2ca7077f2fa5233904198635ad5d28cf,136,136.0,0.0,0.0,0.0,2,0,0,0,0,3400.0,0.0,7090.0,1081.0,3545.0,540.5,4.5,1,0,0,0,1
2d163dcf6f3e01abf4af5b2a7222acc4,98,98.0,0.0,0.0,0.0,2,0,0,0,0,6742.0,0.0,20760.0,118.0,10380.0,59.0,5.0,1,0,0,0,0
2e51db3a8a77aa594aa686ff19e0af38,95,95.0,175.0,175.0,103.0,47,1,9,4,2,280814.0,3400.0,749482.0,48999.0,12360.0,545.0,4.787234042553192,1,0,0,0,0
2e51db3a8a77aa594aa686ff19e0d9a3,144,144.0,0.0,148.0,0.0,3,0,1,0,0,14969.0,0.0,46920.0,1586.0,10915.0,329.5,5.0,1,0,0,0,1
2e51db3a8a77aa594aa686ff19fe3a61,131,131.0,0.0,0.0,0.0,1,0,0,0,0,6623.0,0.0,23890.0,277.0,23890.0,277.0,5.0,1,0,0,0,1
2eb2273b6a2d38daeb67ee14a8d2d41c,242,242.0,0.0,0.0,0.0,1,0,0,0,0,4113.0,0.0,11116.0,667.0,11116.0,667.0,5.0,1,0,0,0,1
2eb2273b6a2d38daeb67ee14a8d39832,93,93.0,0.0,0.0,0.0,1,0,0,0,0,1700.0,0.0,4300.0,325.0,4300.0,325.0,4.0,1,0,0,0,0
2eb2273b6a2d38daeb67ee14a8d4171c,101,101.0,129.0,115.0,101.0,15,2,5,1,0,32349.0,0.0,76600.0,1127.0,3165.0,0.0,4.466666666666667,1,0,0,1,0
2f074f125e1652e02799c064c2febad5,103,103.0,0.0,0.0,0.0,1,0,0,0,0,6354.0,0.0,21400.0,544.0,21400.0,544.0,0.0,1,0,0,0,1
2f1882c87731970df63e69d4bc1f0b52,102,102.0,0.0,112.0,0.0,2,0,1,0,0,5351.0,0.0,15480.0,477.0,7450.0,162.0,4.5,1,0,0,0,0
2f1882c87731970df63e69d4bc216f5f,126,126.0,126.0,160.0,0.0,2,1,2,0,0,4372.0,0.0,11840.0,122.0,0.0,0.0,4.0,1,1,0,0,1
2f1882c87731970df63e69d4bc229c56,93,93.0,0.0,115.0,0.0,16,0,6,0,1,51164.0,1000.0,142220.0,5345.0,7730.0,112.5,5.0,1,0,0,0,0
2f1882c87731970df63e69d4bc252dd9,151,151.0,0.0,151.0,153.0,5,0,2,2,0,13461.0,0.0,40010.0,980.0,5380.0,0.0,3.8,1,0,1,0,0
2f1882c87731970df63e69d4bc254f96,103,103.0,0.0,148.0,0.0,11,0,3,0,0,41376.0,0.0,116140.0,3654.0,8380.0,195.5,4.7272727272727275,1,0,0,0,0
2f1882c87731970df63e69d4bc282692,94,94.0,141.0,105.0,134.0,23,2,2,1,1,76183.0,1700.0,190860.0,16585.0,7800.0,470.0,4.260869565217392,1,0,0,0,0
2f7f783a2f51c6a8d417301cf0863328,161,161.0,330.0,161.0,0.0,3,1,1,0,0,11396.0,0.0,32676.0,465.0,1480.0,66.0,5.0,1,0,1,0,1
2fb1299d51cd51219f7cb144da428ac0,96,96.0,0.0,96.0,0.0,1,0,1,0,0,1700.0,0.0,3930.0,116.0,1965.0,58.0,5.0,1,0,1,0,1
3049cf2085c6f05aeba34a9d1f9c0624,100,100.0,321.0,205.0,0.0,10,2,2,0,0,25268.0,0.0,54172.0,6734.0,2755.0,315.5,4.9,1,0,0,0,1
33913c022700103029e6bb283c7af263,129,0.0,0.0,129.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,0
339924c2cf0026254a50ec5b3e5a2a05,114,114.0,0.0,0.0,0.0,5,0,0,0,0,16493.0,0.0,51530.0,970.0,6820.0,217.0,5.0,1,0,0,0,0
345cb85d2900438c1fa6895393e19b2a,162,0.0,0.0,162.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
34a106aaf98d45c617c72a9ffc525fb6,117,118.0,0.0,117.0,117.0,1,0,2,1,0,5724.0,0.0,17610.0,546.0,0.0,0.0,5.0,0,0,1,1,1
3546db06867c6c6f85e353c8ea633d07,92,92.0,0.0,92.0,138.0,52,0,15,2,4,102426.0,6100.0,213030.0,23345.0,3790.0,193.0,4.88,1,0,1,0,0
359b2ca8e58beb9496d90e09ea0e85ef,114,119.0,0.0,114.0,0.0,8,0,2,0,0,37756.0,0.0,105673.0,6064.0,13875.5,649.0,5.0,0,0,1,0,0
35e7f74c2fbd27db816811036af892e5,252,252.0,0.0,0.0,0.0,7,0,0,0,0,24713.0,0.0,61034.0,8142.0,8096.0,671.0,4.75,1,0,0,0,1
35e9968bb54e4382c317cdc069854392,120,120.0,0.0,134.0,0.0,5,0,1,0,0,23408.0,0.0,40420.0,1462.0,3335.0,125.5,4.0,1,0,0,0,0
35e9968bb54e4382c317cdc06985c45d,137,137.0,0.0,0.0,0.0,1,0,0,0,0,3525.0,0.0,9520.0,574.0,9520.0,574.0,0.0,1,0,0,0,1
35e9968bb54e4382c317cdc069a6e299,97,0.0,0.0,97.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
368ebd7e237dcc6c0c26ab83d6dd7b53,200,200.0,0.0,291.0,0.0,7,0,1,0,0,34826.0,0.0,75899.0,11549.0,5907.5,660.5,4.857142857142857,1,0,0,0,1
36c09cf37ce9cd241ffd160d17adef7f,252,252.0,0.0,252.0,0.0,1,0,1,0,0,3172.0,0.0,8432.0,569.0,4216.0,284.5,5.0,1,0,1,0,1
36c09cf37ce9cd241ffd160d17d243c9,92,92.0,0.0,137.0,0.0,20,0,6,0,0,79371.0,0.0,221420.0,11627.0,8915.0,276.5,4.421052631578948,1,0,0,0,0
36c09cf37ce9cd241ffd160d17d5edae,199,199.0,0.0,250.0,0.0,10,0,1,0,0,53368.0,0.0,125235.0,15848.0,6511.0,794.0,4.166666666666667,1,0,0,0,1
379829663d27fe926a21531ecdab93a3,281,281.0,0.0,0.0,0.0,1,0,0,0,0,5004.0,0.0,13756.0,722.0,13756.0,722.0,4.0,1,0,0,0,1
380890d3043421087f00b3ca9a1c70da,107,107.0,0.0,110.0,0.0,30,0,2,0,0,89653.0,0.0,203493.0,26724.0,4338.5,428.5,5.0,1,0,0,0,0
380890d3043421087f00b3ca9a40e5d2,105,105.0,0.0,105.0,0.0,6,0,3,0,1,26065.0,1000.0,55543.0,6422.0,145.0,152.0,4.833333333333333,1,0,1,0,0
38e92872d3aa0417293e90d813fa14da,141,170.0,0.0,141.0,0.0,3,0,3,0,0,10403.0,0.0,28612.0,1495.0,1995.0,89.5,4.666666666666667,0,0,1,0,0
395e6cdaabe3fe67d81014e862f16613,295,295.0,0.0,0.0,0.0,2,0,0,0,0,19536.0,0.0,60989.0,665.0,30494.5,332.5,5.0,1,0,0,0,1
39ec1ffa2e126b1691f97fef3e332228,156,156.0,0.0,0.0,0.0,1,0,0,0,0,5008.0,0.0,12470.0,1221.0,12470.0,1221.0,5.0,1,0,0,0,1
39ec1ffa2e126b1691f97fef3e369d04,93,93.0,0.0,0.0,0.0,17,0,0,0,0,42775.0,0.0,115810.0,2799.0,4090.0,116.0,4.9411764705882355,1,0,0,0,0
39ec1ffa2e126b1691f97fef3e3c4d39,157,157.0,0.0,157.0,0.0,1,0,2,0,0,3671.0,0.0,10480.0,381.0,0.0,0.0,4.0,1,0,1,0,1
39eec12a27ccc89d2fad7319c0fbbb16,120,120.0,0.0,0.0,0.0,1,0,0,0,0,4593.0,0.0,13260.0,420.0,13260.0,420.0,5.0,1,0,0,0,1
3a2679f650632d8bba988f75e7227ab8,95,95.0,0.0,189.0,0.0,20,0,1,0,0,81320.0,0.0,214350.0,15276.0,10710.0,843.0,5.0,1,0,0,0,0
3a9ca0965227dc470f30145e41cbb3c0,205,205.0,0.0,0.0,0.0,1,0,0,0,0,10347.0,0.0,30800.0,590.0,30800.0,590.0,5.0,1,0,0,0,1
3a9ca0965227dc470f30145e41e7daea,94,94.0,0.0,185.0,0.0,3,0,1,0,0,15685.0,0.0,43270.0,2206.0,14185.0,451.5,5.0,1,0,0,0,0
3a9ca0965227dc470f30145e41ede8db,190,190.0,0.0,190.0,192.0,49,0,12,2,0,379158.0,0.0,934310.0,85188.0,18690.0,417.0,5.0,1,0,1,0,1
3abce16ea601affbeae8f50584ccc2c7,99,99.0,0.0,111.0,0.0,3,0,1,0,0,5100.0,0.0,10360.0,805.0,3175.0,120.0,3.0,1,0,0,0,0
3abce16ea601affbeae8f50584cdef8c,92,92.0,0.0,92.0,97.0,18,0,7,1,0,124794.0,0.0,287300.0,36346.0,10300.0,480.0,4.266666666666667,1,0,1,0,0
3abce16ea601affbeae8f50584cf4da6,103,103.0,0.0,0.0,0.0,2,0,0,0,0,3748.0,0.0,10510.0,463.0,5255.0,231.5,5.0,1,0,0,0,0
3acdf931da6e30a04a9096ef553b3be8,108,108.0,0.0,187.0,166.0,17,0,4,1,0,59536.0,0.0,170353.0,8781.0,7590.0,266.0,4.9411764705882355,1,0,0,0,0
3bf29409837105b97d954801408f316e,105,105.0,0.0,0.0,0.0,5,0,0,0,0,11813.0,0.0,24648.0,5025.0,4780.0,266.0,5.0,1,0,0,0,0
3bf29409837105b97d9548014094805b,186,186.0,0.0,233.0,0.0,3,0,2,0,0,7182.0,0.0,15668.0,1480.0,2000.0,150.0,5.0,1,0,0,0,1
3bf29409837105b97d95480140975e85,262,262.0,0.0,0.0,0.0,1,0,0,0,0,4460.0,0.0,13547.0,150.0,13547.0,150.0,5.0,1,0,0,0,1
3bf29409837105b97d95480140f0ef50,278,0.0,0.0,278.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
3c6b0b41c7f357829862db57e787fed9,138,138.0,0.0,0.0,0.0,2,0,0,0,0,10149.0,0.0,30136.0,607.0,15068.0,303.5,5.0,1,0,0,0,1
3cfa579c14d7f1408fcc30893b6cf546,144,144.0,0.0,0.0,0.0,2,0,0,0,0,8126.0,0.0,21320.0,1248.0,10660.0,624.0,5.0,1,0,0,0,1
3d037a464c7b0e9d1bcf968cf4221ffa,99,99.0,0.0,196.0,0.0,5,0,1,0,0,16340.0,0.0,48350.0,1799.0,7440.0,123.5,5.0,1,0,0,0,0
3d037a464c7b0e9d1bcf968cf4251919,142,142.0,0.0,179.0,0.0,5,0,1,0,0,25147.0,0.0,63133.0,6769.0,7151.5,525.5,4.8,1,0,0,0,1
3d68e1172f35c1fbd06db5a1bc13b262,297,297.0,0.0,0.0,317.0,8,0,0,1,0,25385.0,0.0,72837.0,1892.0,7200.0,187.0,5.0,1,0,0,0,0
3d68e1172f35c1fbd06db5a1bc1425d0,94,94.0,0.0,94.0,98.0,15,0,4,1,0,38830.0,0.0,101655.0,4115.0,4455.5,143.5,4.933333333333334,1,0,1,0,0
3d9178a9682c4ed93b96b0dd2fb1c24f,120,120.0,0.0,0.0,0.0,6,0,0,0,0,26938.0,0.0,63310.0,6958.0,12165.0,695.5,4.75,1,0,0,0,1
40187316352d2c03ddc19e9c8ad7a092,201,0.0,0.0,0.0,201.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,0,1,1
406921adcca37705ef527b42462577c5,179,179.0,0.0,197.0,0.0,12,0,1,0,0,56898.0,0.0,152030.0,9896.0,11780.0,219.0,4.083333333333333,1,0,0,0,0
406921adcca37705ef527b424625ddf8,340,340.0,0.0,0.0,0.0,2,0,0,0,0,4200.0,0.0,7524.0,550.0,3762.0,275.0,5.0,1,0,0,0,1
406921adcca37705ef527b4246c0f3de,235,235.0,0.0,0.0,0.0,1,0,0,0,0,2037.0,0.0,4891.0,566.0,4891.0,566.0,5.0,1,0,0,0,1
406921adcca37705ef527b4246c12e83,92,92.0,272.0,95.0,126.0,310,1,66,2,4,1152228.0,6800.0,2958405.0,200045.0,6161.0,314.0,4.835483870967742,1,0,0,0,0
406921adcca37705ef527b4246c1370e,94,94.0,0.0,182.0,206.0,162,0,38,2,1,469016.0,2493.0,1172639.0,78608.0,4937.5,241.0,4.855345911949685,1,0,0,0,0
410389a59b3c36fa86e76bce43d9a336,225,225.0,0.0,232.0,0.0,8,0,3,0,0,32430.0,0.0,68866.0,3644.0,0.0,18.0,4.0,1,0,0,0,1
413718bb21c65b80f66b5d0168d8f423,260,260.0,0.0,0.0,0.0,1,0,0,0,0,1999.0,0.0,5885.0,140.0,5885.0,140.0,4.663370363448667,1,0,0,0,1
4180615a62c51e98388c88bc39adf023,99,0.0,0.0,99.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
419405b4fc6d51e364141c2974b18eb8,217,0.0,0.0,217.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
419405b4fc6d51e364141c2974b28b34,204,204.0,0.0,0.0,208.0,4,0,0,1,0,25610.0,0.0,67729.0,4726.0,16551.0,1108.0,5.0,1,0,0,0,1
42c83d97ce3e11616c27cd042a39e392,166,166.0,0.0,171.0,0.0,1,0,1,0,0,1700.0,0.0,2730.0,620.0,1365.0,310.0,5.0,1,0,0,0,1
433e19fcd3c5eb9fb24a395a747073d6,206,0.0,0.0,0.0,206.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,0,1,1
43465fba0ed93a35dbf69600079bc96c,133,0.0,0.0,133.0,0.0,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
434eae4659b7fe2b943209c71c3a3655,144,144.0,0.0,0.0,0.0,1,0,0,0,0,5761.0,0.0,18610.0,347.0,18610.0,347.0,5.0,1,0,0,0,1
45dede3130cc9cc775e223b007f0fd3e,95,95.0,0.0,0.0,0.0,15,0,0,0,0,45238.0,0.0,114738.0,6911.0,7510.0,444.0,4.8,1,0,0,0,0
45ef4e79bb11d4c38ab7fe83db6349bc,95,114.0,0.0,95.0,0.0,25,0,7,0,0,107377.0,0.0,318269.0,6138.0,6485.5,87.0,4.88,0,0,1,0,0
477bf0db7129a9377481bb1b5cd660c2,104,104.0,0.0,0.0,0.0,1,0,0,0,0,6113.0,0.0,18500.0,865.0,18500.0,865.0,5.0,1,0,0,0,1
478419e53317b50cbf9af6b2e35f28a0,292,292.0,0.0,311.0,0.0,8,0,2,0,0,39236.0,0.0,88030.0,3827.0,7405.0,87.5,4.75,1,0,0,0,0
48a2f6a74f9f9bd39716cc61d5a0c4c9,358,0.0,0.0,358.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
4933dfc3aa43418031d095968b4bcbb8,345,0.0,0.0,345.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
4933dfc3aa43418031d095968b6ba945,127,127.0,0.0,142.0,0.0,16,0,3,0,0,61712.0,0.0,164030.0,8411.0,7061.0,244.0,4.75,1,0,0,0,0
4933dfc3aa43418031d095968b6e05dd,96,96.0,96.0,122.0,0.0,25,2,9,0,0,61998.0,0.0,145344.0,8567.0,3386.0,96.5,4.64,1,1,0,0,0
4933dfc3aa43418031d095968b6e373b,252,252.0,0.0,0.0,0.0,6,0,0,0,0,21076.0,0.0,60697.0,1176.0,11549.0,171.0,4.166666666666667,1,0,0,0,0
4933dfc3aa43418031d095968b6f566e,278,0.0,0.0,278.0,0.0,0,0,1,0,1,1700.0,1700.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
49daf9242d8e4ab8a1063cb20b15cea7,350,0.0,0.0,350.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
49daf9242d8e4ab8a1063cb20b529922,247,280.0,0.0,247.0,0.0,2,0,2,0,0,22160.0,0.0,51210.0,362.0,10899.5,38.5,5.0,0,0,1,0,0
49fada0a30b7d9596bf8a4ccabfc7331,212,212.0,0.0,212.0,0.0,3,0,3,0,0,10956.0,0.0,29401.0,1858.0,3604.5,8.5,5.0,1,0,1,0,0
49fada0a30b7d9596bf8a4ccabff5844,220,220.0,0.0,227.0,0.0,3,0,2,0,0,14627.0,0.0,44986.0,279.0,6901.0,0.0,5.0,1,0,0,0,1
4a08bac2b324e37eebea792691087d0f,119,0.0,0.0,119.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
4a645cbfd25b64d34f738808634b36bf,259,259.0,0.0,0.0,0.0,1,0,0,0,0,2335.0,0.0,5670.0,625.0,5670.0,625.0,4.663370363448667,1,0,0,0,1
4a645cbfd25b64d34f738808634cdbb8,129,129.0,0.0,0.0,0.0,5,0,0,0,0,26170.0,0.0,75666.0,2348.0,14680.0,634.0,5.0,1,0,0,0,0
4a645cbfd25b64d34f738808634dcb26,260,260.0,0.0,0.0,0.0,1,0,0,0,0,1700.0,0.0,4914.0,22.0,4914.0,22.0,4.663370363448667,1,0,0,0,1
4a8d0d7f93ef4b70f3c4870aed62651e,131,131.0,0.0,0.0,0.0,1,0,0,0,0,6562.0,0.0,11710.0,3378.0,11710.0,3378.0,5.0,1,0,0,0,1
4ae23a4a4c9817cff694a0abc92a8d03,116,116.0,0.0,0.0,0.0,1,0,0,0,0,2740.0,0.0,7600.0,370.0,7600.0,370.0,4.0,1,0,0,0,1
4b0e911c7e5b79f6d929b016837547c6,254,254.0,0.0,0.0,0.0,1,0,0,0,0,2399.0,0.0,6365.0,435.0,6365.0,435.0,4.0,1,0,0,0,1
4b1598776bd8fa657c8f2ca31664e6a2,196,196.0,0.0,0.0,0.0,4,0,0,0,0,13915.0,0.0,39929.0,1000.0,7524.0,239.5,5.0,1,0,0,0,1
4c37542f88f6bc6fb2465a93be1e846c,262,262.0,0.0,0.0,0.0,1,0,0,0,0,1700.0,0.0,4211.0,141.0,4211.0,141.0,4.663370363448667,1,0,0,0,1
4c37542f88f6bc6fb2465a93be20ac81,200,200.0,0.0,231.0,0.0,55,0,10,0,1,227063.0,1700.0,444767.0,91172.0,5415.0,754.0,4.826086956521739,1,0,0,0,1
4c37542f88f6bc6fb2465a93be210506,95,95.0,126.0,98.0,212.0,139,1,7,1,0,417479.0,0.0,1118717.0,57987.0,8160.0,207.5,4.688888888888889,1,0,0,0,0
4d099d2850587a481735551982f0fdf1,203,204.0,0.0,203.0,0.0,8,0,5,0,0,24190.0,0.0,60080.0,3381.0,2370.0,177.0,3.75,0,0,1,0,1
4d099d2850587a481735551982f43afb,134,134.0,0.0,0.0,0.0,4,0,0,0,0,16056.0,0.0,35854.0,5498.0,8863.0,556.5,5.0,1,0,0,0,1
4dc72c54ad1ff8cdd200a8d88ef3dfc5,262,262.0,0.0,0.0,0.0,4,0,0,0,0,30813.0,0.0,88626.0,2944.0,21722.5,195.5,4.75,1,0,0,0,0
4f4e62f5344c1b91fb0c7f28ef5b4ac3,107,0.0,0.0,107.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,0
4f4e62f5344c1b91fb0c7f28efbf7f7f,106,106.0,0.0,0.0,0.0,1,0,0,0,0,1734.0,0.0,5190.0,88.0,5190.0,88.0,5.0,1,0,0,0,1
4f4e62f5344c1b91fb0c7f28efe26cf9,107,107.0,0.0,0.0,0.0,1,0,0,0,0,6174.0,0.0,18270.0,1072.0,18270.0,1072.0,5.0,1,0,0,0,1
4fa4663617535c5352a80422490acdbf,244,244.0,0.0,0.0,0.0,2,0,0,0,0,6064.0,0.0,15180.0,1679.0,7590.0,839.5,5.0,1,0,0,0,1
4fa4663617535c5352a80422490b11a1,111,126.0,0.0,111.0,0.0,5,0,2,0,0,28411.0,0.0,90080.0,1455.0,17042.0,73.0,3.8,0,0,1,0,0
4fe9f4a6c3f60759ef37f76e9ad7728e,101,101.0,0.0,101.0,0.0,8,0,1,0,0,26450.0,0.0,51330.0,11204.0,3560.0,1022.0,4.663370363448667,1,0,1,0,1
4fe9f4a6c3f60759ef37f76e9ad9090a,93,94.0,93.0,101.0,93.0,4,1,1,1,0,6800.0,0.0,15050.0,443.0,1830.0,0.0,4.75,0,1,0,1,0
5060ebbf9acef4e4e616e575a3dd1241,115,115.0,0.0,237.0,0.0,29,0,1,0,0,63543.0,0.0,168684.0,9563.0,4583.0,264.0,4.892857142857143,1,0,0,0,0
5060ebbf9acef4e4e616e575a3e00213,114,114.0,0.0,114.0,0.0,7,0,4,0,0,52325.0,0.0,138160.0,4126.0,15030.0,227.0,4.663370363448667,1,0,1,0,1
5060ebbf9acef4e4e616e575a3e0108c,106,236.0,0.0,106.0,0.0,3,0,3,0,1,17527.0,1762.0,35187.0,7521.0,1720.5,841.5,5.0,0,0,1,0,0
5102724397a11726855d29b968c7be94,248,254.0,0.0,248.0,0.0,2,0,1,0,0,3611.0,0.0,3128.0,1240.0,40.0,132.0,5.0,0,0,1,0,1
5129800a977fccfc7f24f9becf77952d,95,95.0,0.0,0.0,0.0,1,0,0,0,0,4979.0,0.0,15170.0,192.0,15170.0,192.0,5.0,1,0,0,0,1
54b4de3c953be7d11a1ea3e2b54218dc,94,94.0,0.0,145.0,0.0,15,0,1,0,0,45407.0,0.0,126300.0,7274.0,5135.0,499.0,4.6,1,0,0,0,0
54b4de3c953be7d11a1ea3e2b5454a0a,150,0.0,0.0,150.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
55083e0137c0a9c7a82afecab626a4fe,175,195.0,0.0,175.0,0.0,4,0,4,0,0,29086.0,0.0,71230.0,7552.0,7505.0,404.0,5.0,0,0,1,0,1
55a921582f7b88ef61a3d8e24f3eacb4,141,141.0,0.0,0.0,0.0,3,0,0,0,0,22208.0,0.0,77931.0,1543.0,23601.0,686.0,4.663370363448667,1,0,0,0,1
55a921582f7b88ef61a3d8e24f44b846,353,0.0,0.0,353.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
55a921582f7b88ef61a3d8e24f4821d0,162,162.0,0.0,162.0,0.0,8,0,5,0,0,33354.0,0.0,86035.0,3513.0,1847.0,23.0,5.0,1,0,1,0,0
55a921582f7b88ef61a3d8e24f4a7cdb,192,192.0,0.0,0.0,0.0,1,0,0,0,0,2758.0,0.0,8570.0,19.0,8570.0,19.0,5.0,1,0,0,0,1
55a921582f7b88ef61a3d8e24f502205,92,92.0,340.0,100.0,0.0,188,1,52,0,1,417473.0,1700.0,1220703.0,65175.0,5129.0,140.0,4.7005347593582885,1,0,0,0,0
55f9fb4e6bddc0a276e795406e19191e,106,106.0,0.0,0.0,0.0,11,0,0,0,0,29482.0,0.0,75778.0,5885.0,6373.0,414.0,4.909090909090909,1,0,0,0,0
563043c37377e8143f746ec00cb8101b,98,98.0,0.0,152.0,0.0,17,0,1,0,0,57232.0,0.0,142750.0,8139.0,5455.0,359.0,4.882352941176471,1,0,0,0,0
56772d544fdfa589a020a1ff894a86f7,108,108.0,0.0,0.0,140.0,7,0,0,1,0,62952.0,0.0,185449.0,4082.0,27305.0,357.5,4.142857142857143,1,0,0,0,0
56f5cfe7840b0346c0535cedfa0c7cad,256,0.0,0.0,256.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
56f5cfe7840b0346c0535cedfa0ce549,263,263.0,0.0,0.0,0.0,1,0,0,0,0,9307.0,0.0,27706.0,529.0,27706.0,529.0,5.0,1,0,0,0,1
56f68f2657d5aa986af9015e70939b29,346,346.0,0.0,0.0,0.0,1,0,0,0,0,5338.0,0.0,13067.0,1389.0,13067.0,1389.0,5.0,1,0,0,0,1
56f68f2657d5aa986af9015e70b2a300,284,289.0,346.0,284.0,0.0,2,1,2,0,0,6868.0,0.0,20282.0,452.0,0.0,0.0,4.5,0,0,1,0,1
576d6a494b4a0c632e3f088675c60bdf,268,268.0,0.0,0.0,0.0,3,0,0,0,0,11144.0,0.0,26317.0,2081.0,3856.0,234.0,5.0,1,0,0,0,1
576d6a494b4a0c632e3f088675c6cfbe,272,272.0,0.0,0.0,0.0,1,0,0,0,0,2157.0,0.0,5756.0,378.0,5756.0,378.0,4.663370363448667,1,0,0,0,1
576d6a494b4a0c632e3f088675c8c9b3,94,94.0,0.0,94.0,0.0,7,0,1,0,0,19210.0,0.0,47764.0,2377.0,6116.5,123.0,4.142857142857143,1,0,1,0,0
576d6a494b4a0c632e3f088675ca677b,102,102.0,0.0,136.0,102.0,7,0,7,1,0,22239.0,0.0,59884.0,2025.0,0.0,0.0,4.285714285714286,1,0,0,1,0
576d6a494b4a0c632e3f088675ebe9ac,264,264.0,0.0,264.0,0.0,10,0,8,0,0,35794.0,0.0,103469.0,3220.0,6976.0,9.0,4.3,1,0,1,0,0
583949a89a9ee17d19e3ca4f1378a319,195,195.0,0.0,0.0,0.0,1,0,0,0,0,3940.0,0.0,9580.0,1049.0,9580.0,1049.0,5.0,1,0,0,0,1
583949a89a9ee17d19e3ca4f13801b4a,125,125.0,0.0,0.0,0.0,1,0,0,0,0,1300.0,0.0,60.0,0.0,60.0,0.0,4.0,1,0,0,0,1
58af3d0a68980e98b9cc7d5383efaf69,112,112.0,0.0,274.0,0.0,15,0,1,0,0,115248.0,0.0,322038.0,17490.0,21399.5,1022.5,4.666666666666667,1,0,0,0,0
58f1684680597d6b5c7b39524c78fd60,101,101.0,0.0,129.0,0.0,7,0,5,0,0,26046.0,0.0,73710.0,1679.0,3060.0,7.5,4.857142857142857,1,0,0,0,0
58f1684680597d6b5c7b39524c7a7cdb,101,101.0,0.0,125.0,0.0,3,0,1,0,0,7386.0,0.0,21290.0,406.0,5435.0,90.5,5.0,1,0,0,0,0
58f1684680597d6b5c7b39524c7ac661,139,139.0,0.0,0.0,0.0,1,0,0,0,0,2016.0,0.0,5480.0,314.0,5480.0,314.0,5.0,1,0,0,0,0
58f1684680597d6b5c7b39524c7c9634,164,164.0,0.0,0.0,0.0,1,0,0,0,0,1700.0,0.0,4460.0,0.0,4460.0,0.0,5.0,1,0,0,0,1
58f1684680597d6b5c7b39524c7dcf1b,131,131.0,0.0,0.0,0.0,1,0,0,0,0,1700.0,0.0,2230.0,441.0,2230.0,441.0,5.0,1,0,0,0,0
59a766bd488db1053eeba5a3ae93b7b8,163,0.0,0.0,163.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
59a766bd488db1053eeba5a3aea28d4d,220,0.0,0.0,220.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.663370363448667,0,0,1,0,1
